 0.823576   0.420888   -0.286731
 0.829422   0.419147   -0.313083
 0.835216   0.417244   -0.347400
 0.840960   0.415138   -0.349345
 0.846655   0.413248   -0.392770
 0.852305   0.410682   -0.484478
 0.857912   0.407794   -0.548830
 0.863482   0.404548   -0.620046
 0.869019   0.400907   -0.699401
 0.874530   0.396821   -0.785668
 0.880019   0.392265   -0.872303
 0.885493   0.387258   -0.960026
 0.890955   0.381766   -1.058947
 0.896411   0.375696   -1.181127
 0.901868   0.368877   -1.330165
 0.907331   0.361170   -1.482430
 0.912810   0.352656   -1.614910
 0.918311   0.343439   -1.734762
 0.923843   0.333516   -1.848536
 0.929413   0.322916   -1.943273
 0.935021   0.311795   -2.020405
 0.940647   0.300220   -2.074792
 0.946260   0.288475   -2.097558
 0.951829   0.276764   -2.088649
 0.957353   0.265306   -2.026965
 0.962870   0.254384   -1.911631
 0.968444   0.244104   -1.779064
 0.974082   0.234438   -1.677311
 0.979654   0.225301   -1.646787
 0.984910   0.216607   -1.716486
 0.989601   0.208228   -1.915789
 0.993633   0.199895   -2.129655
 0.997062   0.192338   -1.785565
 1.000000   0.188526   -1.297413
 
