 0.000000   12.568645   -20.962750
 0.000048   12.567645   -21.094476
 0.000190   12.564627   -21.275451
 0.000428   12.559563   -21.494475
 0.000758   12.552429   -21.720412
 0.001181   12.543202   -21.931191
 0.001696   12.531862   -22.109324
 0.002303   12.518390   -22.242193
 0.003004   12.502772   -22.323307
 0.003799   12.484993   -22.351841
 0.004692   12.465043   -22.331394
 0.005683   12.442913   -22.268932
 0.006777   12.418599   -22.173683
 0.007975   12.392095   -22.056330
 0.009280   12.363403   -21.927331
 0.010692   12.332522   -21.795444
 0.012214   12.299459   -21.666795
 0.013845   12.264219   -21.544680
 0.015585   12.226813   -21.429662
 0.017436   12.187251   -21.320565
 0.019397   12.145549   -21.216376
 0.021467   12.101724   -21.117646
 0.023647   12.055795   -21.026053
 0.025935   12.007784   -20.943067
 0.028330   11.957715   -20.869692
 0.030831   11.905615   -20.806575
 0.033434   11.851514   -20.754151
 0.036139   11.795442   -20.712573
 0.038942   11.737434   -20.681673
 0.041841   11.677524   -20.660457
 0.044832   11.615751   -20.645848
 0.047913   11.552154   -20.632973
 0.051083   11.486776   -20.616603
 0.054340   11.419659   -20.591666
 0.057684   11.350849   -20.553342
 0.061116   11.280394   -20.497938
 0.064636   11.208343   -20.425484
 0.068246   11.134744   -20.340717
 0.071946   11.059651   -20.250127
 0.075734   10.983117   -20.120618
 0.079608   10.905491   -19.811709
 0.083564   10.827992   -19.258149
 0.087597   10.751637   -18.610567
 0.091701   10.676556   -17.993624
 0.095871   10.602758   -17.419893
 0.100101   10.530236   -16.887922
 0.104385   10.458979   -16.394299
 0.108717   10.388975   -15.934541
 0.113093   10.320213   -15.503938
 0.117508   10.252681   -15.098153
 0.121958   10.186366   -14.713503
 0.126440   10.121256   -14.347374
 0.130951   10.057339   -13.998295
 0.135488   9.994603   -13.665310
 0.140048   9.933036   -13.347517
 0.144627   9.872623   -13.043932
 0.149223   9.813353   -12.752886
 0.153833   9.755213   -12.469981
 0.158456   9.698216   -12.192379
 0.163090   9.642358   -11.922473
 0.167733   9.587616   -11.661564
 0.172384   9.533967   -11.408766
 0.177044   9.481391   -11.163670
 0.181709   9.429868   -10.925920
 0.186380   9.379379   -10.695193
 0.191056   9.329903   -10.471194
 0.195735   9.281422   -10.253648
 0.200417   9.233918   -10.042304
 0.205100   9.187373   -9.836914
 0.209785   9.141768   -9.637223
 0.214469   9.097086   -9.442984
 0.219152   9.053311   -9.253958
 0.223834   9.010426   -9.069892
 0.228513   8.968414   -8.888917
 0.233188   8.927277   -8.702570
 0.237859   8.887077   -8.506957
 0.242525   8.847850   -8.312256
 0.247184   8.809565   -8.125650
 0.251836   8.772187   -7.946693
 0.256480   8.735688   -7.774808
 0.261116   8.700037   -7.609441
 0.265743   8.665206   -7.450163
 0.270360   8.631169   -7.296726
 0.274967   8.597900   -7.148990
 0.279563   8.565376   -7.006820
 0.284147   8.533575   -6.870067
 0.288719   8.502475   -6.738644
 0.293277   8.472056   -6.612591
 0.297819   8.442298   -6.492388
 0.302346   8.413177   -6.381256
 0.306854   8.384643   -6.362732
 0.311347   8.355902   -6.950654
 0.315831   8.322249   -8.494637
 0.320321   8.279675   -10.450203
 0.324837   8.228136   -12.331330
 0.329402   8.167695   -14.097013
 0.334037   8.098442   -15.726537
 0.338762   8.020487   -17.210672
 0.343594   7.933957   -18.546534
 0.348548   7.838993   -19.733895
 0.353638   7.735756   -20.774881
 0.358876   7.624423   -21.675539
 0.364275   7.505190   -22.444352
 0.369844   7.378274   -23.089761
 0.375591   7.243910   -23.620254
 0.381525   7.102358   -24.044701
 0.387652   6.953904   -24.371138
 0.393976   6.798897   -24.543347
 0.400499   6.638584   -24.061960
 0.407216   6.480321   -22.631397
 0.414116   6.330423   -20.863904
 0.421185   6.188886   -19.233180
 0.428408   6.055551   -17.736420
 0.435768   5.930224   -16.361236
 0.443251   5.812699   -15.093814
 0.450838   5.702765   -13.920837
 0.458515   5.600209   -12.830319
 0.466266   5.504815   -11.811986
 0.474079   5.416369   -10.857004
 0.481939   5.334658   -9.957741
 0.489835   5.259470   -9.107780
 0.497756   5.190596   -8.301878
 0.505692   5.127832   -7.535616
 0.513631   5.070974   -6.805533
 0.521564   5.019810   -6.122189
 0.529485   4.973913   -5.633388
 0.537385   4.930685   -5.456923
 0.545261   4.887820   -5.432290
 0.553111   4.845260   -5.413454
 0.560930   4.802998   -5.396287
 0.568718   4.761036   -5.379914
 0.576474   4.719375   -5.364187
 0.584194   4.678020   -5.349175
 0.591879   4.636971   -5.334936
 0.599525   4.596232   -5.321471
 0.607131   4.555805   -5.308773
 0.614696   4.515691   -5.296833
 0.622218   4.475891   -5.285630
 0.629696   4.436407   -5.275115
 0.637128   4.397240   -5.265209
 0.644513   4.358391   -5.255832
 0.651851   4.319860   -5.246732
 0.659139   4.281652   -5.234350
 0.666378   4.243818   -5.215577
 0.673567   4.206406   -5.194108
 0.680703   4.169412   -5.173439
 0.687788   4.132833   -5.153533
 0.694820   4.096664   -5.133310
 0.701797   4.060918   -5.067568
 0.708721   4.026219   -5.051381
 0.715589   3.991251   -5.083715
 0.722402   3.956669   -5.069254
 0.729158   3.922465   -5.055894
 0.735858   3.888635   -5.043676
 0.742501   3.855171   -5.032961
 0.749085   3.822063   -5.028600
 0.755612   3.789241   -5.044445
 0.762079   3.756516   -5.098270
 0.768488   3.723595   -5.203233
 0.774837   3.690132   -5.362902
 0.781128   3.655804   -5.569593
 0.787361   3.620378   -5.807029
 0.793537   3.583748   -6.056095
 0.799656   3.545923   -6.301609
 0.805718   3.506985   -6.538524
 0.811725   3.467004   -6.770927
 0.817678   3.426008   -7.005902
 0.823576   3.383978   -7.253301
 0.829422   3.340825   -7.526615
 0.835216   3.296374   -7.840619
 0.840960   3.250361   -7.891110
 0.846655   3.206102   -8.262018
 0.852305   3.156630   -9.025423
 0.857912   3.104506   -9.619394
 0.863482   3.049114   -10.304545
 0.869019   2.990053   -11.010583
